model,target_id,n_reps,mean_best_lddt_ca,std_best_lddt_ca,min_best_lddt_ca,max_best_lddt_ca,max_abs_dev_lddt_ca,tolerance,exempt_nondeterministic,violation,per_rep_values
openfold,T1272s4,3,0.8536895674300254,0.004581224514461719,0.8489353153877058,0.8580755323423062,0.009140216954600322,0.001,False,True,rep1=0.858076|rep2=0.854058|rep3=0.848935
openfold,T1272s5,3,0.8431921129762857,0.002548124893543171,0.8406274980015987,0.8457234212629896,0.005095923261390856,0.001,False,True,rep1=0.840627|rep2=0.843225|rep3=0.845723
openfold,T1272s6,3,0.8641247379454926,0.0006902288884206312,0.8633479335130279,0.8646675651392632,0.0013196316262353847,0.001,False,True,rep1=0.863348|rep2=0.864668|rep3=0.864359
openfold,T1272s7,3,0.760554818744474,0.001409963618719436,0.7591180371352785,0.7619363395225465,0.00281830238726799,0.001,False,True,rep1=0.760610|rep2=0.759118|rep3=0.761936
openfold,T1272s9,3,0.8766791210746375,0.004127125887787761,0.8719642380571124,0.8796370429677075,0.007672804910595077,0.001,False,True,rep1=0.879637|rep2=0.871964|rep3=0.878436
openfold,T1280,3,0.9313988821965381,0.006426003468587359,0.9244261761354388,0.9370828585381736,0.012656682402734876,0.001,False,True,rep1=0.924426|rep2=0.932688|rep3=0.937083
openfold,T1299,3,0.9503282964561972,0.0005816026783764508,0.9498111171073934,0.9509579060982192,0.0011467889908257645,0.001,False,True,rep1=0.950216|rep2=0.950958|rep3=0.949811
protenix,T1104,3,0.7971811401845533,0.031185751884450805,0.7691505498672735,0.8307736063708759,0.06162305650360245,0.001,False,True,rep1=0.791619|rep2=0.830774|rep3=0.769151
protenix,T1106s1,3,0.8895002292526364,0.00019853860701155737,0.8892709766162311,0.8896148555708391,0.0003438789546079679,0.001,False,False,rep1=0.889271|rep2=0.889615|rep3=0.889615
protenix,T1106s2,3,0.9539232908798128,0.00016771247602682856,0.9537768994290734,0.9541062801932368,0.00032938076416344497,0.001,False,False,rep1=0.954106|rep2=0.953777|rep3=0.953887
protenix,T1112,3,0.8918721032727687,0.00017237276654125732,0.8916872814126078,0.8920284910005971,0.0003412095879893329,0.001,False,False,rep1=0.891901|rep2=0.891687|rep3=0.892028
protenix,T1114s1,3,0.8307692307692308,0.0008327167344081111,0.8302884615384615,0.8317307692307692,0.0014423076923076872,0.001,False,True,rep1=0.830288|rep2=0.831731|rep3=0.830288
protenix,T1114s2,3,0.9402799729058477,0.00018507108050068295,0.9401106344547302,0.9404775344321517,0.0003668999774214532,0.001,False,False,rep1=0.940478|rep2=0.940111|rep3=0.940252
protenix,T1114s3,3,0.9374417544068367,0.00010961743495084508,0.9373178276128724,0.9375260246267324,0.0002081970138599898,0.001,False,False,rep1=0.937318|rep2=0.937481|rep3=0.937526
protenix,T1120,3,0.9186301686301684,0.00017325017325020564,0.9184569184569183,0.9188034188034188,0.0003465003465004113,0.001,False,False,rep1=0.918457|rep2=0.918630|rep3=0.918803
protenix,T1122,3,0.448604826546003,0.0065692075390683105,0.4418552036199095,0.4549773755656108,0.01312217194570131,0.001,False,True,rep1=0.448982|rep2=0.454977|rep3=0.441855
protenix,T1129s2,3,0.6638937114197532,0.003519591923128038,0.6604745370370371,0.667505787037037,0.007031249999999933,0.001,False,True,rep1=0.663701|rep2=0.660475|rep3=0.667506
protenix,T1133,3,0.9287867658311142,9.556817553326378e-05,0.9286796437425396,0.9288632816086676,0.0001836378661279614,0.001,False,False,rep1=0.928817|rep2=0.928863|rep3=0.928680
protenix,T1134s1,3,0.9645124316698994,0.0003328264166491939,0.9641597601833892,0.964821019220596,0.0006612590372068183,0.001,False,False,rep1=0.964821|rep2=0.964557|rep3=0.964160
protenix,T1134s2,3,0.8419292677397415,9.816656129947994e-05,0.8418725912491499,0.842042620720925,0.00017002947177502392,0.001,False,False,rep1=0.841873|rep2=0.842043|rep3=0.841873
protenix,T1137s1,3,0.8810426540284361,0.0003417584147358928,0.8806635071090048,0.8813270142180094,0.0006635071090046463,0.001,False,False,rep1=0.880664|rep2=0.881137|rep3=0.881327
protenix,T1137s2,3,0.887078264861143,0.0005099950893570745,0.8866766123479459,0.8876520541657104,0.0009754418177644331,0.001,False,False,rep1=0.886677|rep2=0.887652|rep3=0.886906
protenix,T1137s3,3,0.8813156371454561,0.0022620773283379084,0.8788141900272886,0.8832175638799306,0.004403373852642001,0.001,False,True,rep1=0.878814|rep2=0.883218|rep3=0.881915
protenix,T1137s4,3,0.8452930728241563,0.0017711963299448304,0.8432504440497336,0.8464031971580817,0.003152753108348061,0.001,False,True,rep1=0.846226|rep2=0.846403|rep3=0.843250
protenix,T1137s5,3,0.8917885857387637,0.003080487348758776,0.8890371688414394,0.8951166468960063,0.006079478054566989,0.001,False,True,rep1=0.889037|rep2=0.895117|rep3=0.891212
protenix,T1137s6,3,0.890973355084285,0.000770346202646377,0.8902030088816386,0.8917437012869314,0.001540692405292754,0.001,False,True,rep1=0.890973|rep2=0.890203|rep3=0.891744
protenix,T1137s7,3,0.8777893775283832,0.0008760094990276959,0.8767780242724781,0.8783113663056245,0.0015333420331463676,0.001,False,True,rep1=0.878279|rep2=0.876778|rep3=0.878311
protenix,T1137s8,3,0.9235662093255533,0.0004360684440688026,0.9231588077590284,0.9240261788361458,0.0008673710771174292,0.001,False,False,rep1=0.924026|rep2=0.923159|rep3=0.923514
protenix,T1137s9,3,0.9313543599257884,0.0,0.9313543599257884,0.9313543599257884,0.0,0.001,False,False,rep1=0.931354|rep2=0.931354|rep3=0.931354
protenix,T1145,3,0.9417471541911002,0.000846530661298519,0.9407698056801196,0.942250201218811,0.0014803955386913925,0.001,False,True,rep1=0.940770|rep2=0.942250|rep3=0.942221
protenix,T1147,3,0.9867995230795436,0.00019513607966940608,0.9865866121614716,0.986969851814001,0.00038323965252939907,0.001,False,False,rep1=0.986970|rep2=0.986842|rep3=0.986587
protenix,T1151s2,3,0.8858966376089663,0.00041185418914457285,0.8854296388542964,0.8862079701120797,0.0007783312577833712,0.001,False,False,rep1=0.886208|rep2=0.885430|rep3=0.886052
protenix,T1155,3,0.5940069234097792,0.00047153818082437405,0.5936823885763739,0.5945478147987884,0.0008654262224144782,0.001,False,False,rep1=0.593682|rep2=0.593791|rep3=0.594548
protenix,T1157s2,3,0.9074825174825175,0.00010681994626948126,0.9073659673659672,0.9075757575757576,0.00020979020979039475,0.001,False,False,rep1=0.907506|rep2=0.907576|rep3=0.907366
protenix,T1159,3,0.9724772539288669,0.00018951925951017734,0.9722704714640198,0.9726426799007444,0.0003722084367245859,0.001,False,False,rep1=0.972519|rep2=0.972270|rep3=0.972643
protenix,T1183,3,0.9621149472813727,0.0006351150365642384,0.9616497829232996,0.96283853628282,0.0011887533595204003,0.001,False,True,rep1=0.961650|rep2=0.962839|rep3=0.961857
protenix,T1185s1,3,0.8476487523992322,0.0,0.8476487523992322,0.8476487523992322,0.0,0.001,False,False,rep1=0.847649|rep2=0.847649|rep3=0.847649
protenix,T1185s2,3,0.840288475003501,9.262537848574667e-05,0.840183447696401,0.8403584932082342,0.00017504551183322725,0.001,False,False,rep1=0.840323|rep2=0.840183|rep3=0.840358
protenix,T1185s4,3,0.8694613915079805,0.0001623167214034323,0.8692919208726196,0.8696154557219449,0.00032353484932523546,0.001,False,False,rep1=0.869477|rep2=0.869615|rep3=0.869292
protenix,T1194,3,0.9770608859244057,0.00024281291028733313,0.9767829656233966,0.9772319138019496,0.0004489481785530103,0.001,False,False,rep1=0.977232|rep2=0.977168|rep3=0.976783
protenix,T1212,3,0.9199950804046367,3.522565334501571e-05,0.919956646065861,0.9200258278756572,6.918180979620381e-05,0.001,False,False,rep1=0.920026|rep2=0.920003|rep3=0.919957
protenix,T1227s1,3,0.9119817408017573,0.0001999447452934061,0.9117586490939044,0.912144769357496,0.0003861202635916383,0.001,False,False,rep1=0.912145|rep2=0.912042|rep3=0.911759
protenix,T1266,3,0.9568590092542189,0.00014830222317434175,0.9567569406641264,0.9570291235710398,0.0002721829069133319,0.001,False,False,rep1=0.956791|rep2=0.956757|rep3=0.957029
protenix,T1272s2,3,0.8668704669423964,0.005126226146123405,0.8609512677575976,0.8698525445063837,0.008901276748786158,0.001,False,True,rep1=0.860951|rep2=0.869808|rep3=0.869853
protenix,T1272s3,3,0.761718226864872,0.0025830054268093892,0.7598433105664927,0.7646645239051828,0.004821213338690122,0.001,False,True,rep1=0.764665|rep2=0.760647|rep3=0.759843
protenix,T1272s4,3,0.816894335074327,0.0008756325720250209,0.8158899156287666,0.8174969867416633,0.0016070711128967075,0.001,False,True,rep1=0.817497|rep2=0.817296|rep3=0.815890
protenix,T1272s5,3,0.7722155608846256,0.0019639652261930598,0.7699840127897682,0.7736810551558753,0.0036970423661070173,0.001,False,True,rep1=0.772982|rep2=0.769984|rep3=0.773681
protenix,T1272s6,3,0.8701332734351602,0.0001826821400115027,0.8699460916442048,0.8703110961365679,0.00036500449236309684,0.001,False,False,rep1=0.870311|rep2=0.870143|rep3=0.869946
protenix,T1272s7,3,0.736737400530504,0.0008289124668434678,0.7359084880636605,0.7375663129973474,0.0016578249336869355,0.001,False,True,rep1=0.736737|rep2=0.735908|rep3=0.737566
protenix,T1272s9,3,0.8668712747976158,0.00010191654868243924,0.8667600747264478,0.8669602348545503,0.00020016012810253336,0.001,False,False,rep1=0.866960|rep2=0.866760|rep3=0.866894
protenix,T1280,3,0.9644853220467743,0.0001540753254598582,0.9643089695588476,0.964593846654729,0.0002848770958814306,0.001,False,False,rep1=0.964309|rep2=0.964594|rep3=0.964553
protenix,T1299,3,0.9452239611440906,0.0003091321974471725,0.944886670264436,0.9454937938478144,0.0006071235833784439,0.001,False,False,rep1=0.944887|rep2=0.945291|rep3=0.945494
